Id,SalePrice
1917,220100.37974906538
1918,145972.96217596025
1919,165607.60456518314
1920,147931.13733391234
1921,347074.35455915524
1922,288153.5334332265
1923,223657.30707316485
1924,230215.89911936893
1925,193531.31053874863
1926,344650.9911465496
1927,130277.83280108222
1928,155371.0323392287
1929,121246.03462287206
1930,132047.11131793325
1931,136852.4949570429
1932,131696.36082615066
1933,190951.41068335524
1934,186692.96553916504
1935,167780.5462635024
1936,195986.29883773404
1937,180385.63710068242
1938,163583.6966892317
1939,229867.35870666077
1940,182466.57387242178
1941,169867.8294448245
1942,173405.24658375187
1943,206213.40458580045
1944,330666.64074829005
1945,349899.4347021903
1946,133003.63656450552
1947,248199.61586539124
1948,164646.0165774335
1949,236079.58129382334
1950,198958.0358416974
1951,252110.211525178
1952,217405.85038176426
1953,169397.43472445995
1954,179353.02887576813
1955,130893.0190239875
1956,340811.1566873274
1957,143332.95519349608
1958,307360.6448503881
1959,146175.98296236162
1960,111200.83263142273
1961,125804.05174591755
1962,100220.24176899779
1963,109657.60805240096
1964,106237.58061665064
1965,153194.58511095034
1966,137022.57532214542
1967,301058.91102131567
1968,417148.0120490582
1969,349240.40745782066
1970,393657.72205475264
1971,435782.3251302375
1972,352273.4968162405
1973,272344.05212750327
1974,317959.57027822465
1975,523848.5234552845
1976,283120.47025896236
1977,371612.1698643693
1978,337617.37476873095
1979,306021.75978519325
1980,202965.29627662324
1981,337333.1305043113
1982,228831.2581417977
1983,211775.3130078391
1984,165894.2171305565
1985,229619.43647924924
1986,203924.96779382433
1987,185265.84941026222
1988,176854.32718080224
1989,190002.65618491394
1990,208521.22862311068
1991,234150.16842837931
1992,223565.31802692288
1993,175348.22617890185
1994,231086.6275531982
1995,179919.08752666964
1996,243628.799249419
1997,278358.25381843984
1998,308654.09306962637
1999,291060.7282129785
2000,310962.5300896147
2001,275391.27234564663
2002,239124.5562518472
2003,247422.38955723483
2004,295100.07207000494
2005,234566.60696868764
2006,220680.23357427746
2007,242932.81576071656
2008,212115.9227133128
2009,196828.5085424295
2010,186828.71545829
2011,135724.18633068432
2012,179100.91129970338
2013,173510.26133852973
2014,177002.9939687777
2015,201196.46637707163
2016,189661.76954088444
2017,190476.82685501542
2018,118491.51080438045
2019,139998.1669749179
2020,99330.27887217191
2021,107748.31190839349
2022,180255.0846375424
2023,140923.20224089766
2024,265757.71242513345
2025,364983.3612192372
2026,180738.68225173876
2027,164037.44209663142
2028,155038.29145927815
2029,172471.29765588674
2030,255788.24301042603
2031,234295.63942183068
2032,245428.11167079452
2033,243298.2033101024
2034,185656.8115130829
2035,227966.980075129
2036,210923.5447711078
2037,224402.22106327792
2038,323487.7908534098
2039,212278.63397451362
2040,291426.16376018414
2041,280695.43714509864
2042,201977.39656743157
2043,195915.97893289497
2044,169978.38097092535
2045,216035.84159585045
2046,155006.96430370188
2047,142058.45127247524
2048,145494.97399479288
2049,153765.98356024205
2050,176250.4460715496
2051,99878.30719771286
2052,126484.70643361473
2053,150278.2369423889
2054,95687.70048906613
2055,147752.5228965701
2056,140621.97612859053
2057,110713.5501615995
2058,207203.73236634693
2059,133226.32405337392
2060,179985.04228838155
2061,171199.79592009107
2062,130368.72788189763
2063,116451.36439546365
2064,137236.26928948937
2065,107322.85496868283
2066,157186.6829056931
2067,119983.22717244319
2068,151511.64338470588
2069,79188.0022004515
2070,118211.74372709455
2071,100194.8897630467
2072,144762.6925575313
2073,125740.84528231241
2074,182825.81329394344
2075,148380.46454995967
2076,120053.32336099767
2077,145627.73897890528
2078,123063.83243933221
2079,128274.54387555631
2080,115649.7928300192
2081,132939.66035756996
2082,119997.11405137443
2083,147133.1132359761
2084,112281.43992741274
2085,114612.54291816885
2086,104844.78653978546
2087,122372.1230524135
2088,98238.69195023125
2089,85075.40689787499
2090,127147.90504963545
2091,105331.36795707964
2092,117640.3566362883
2093,98493.58180699918
2094,108082.6312947594
2095,160114.7675785721
2096,83278.5512821766
2097,103613.38121575165
2098,139114.018694578
2099,60338.751147315415
2100,74124.85657645333
2101,114901.8571881876
2102,118420.32689447889
2103,107472.70103549198
2104,145552.23199992516
2105,129153.81021475825
2106,60608.80318148128
2107,177382.19458528495
2108,105270.2179649332
2109,103810.59206830541
2110,120664.46965000885
2111,125629.83798670402
2112,135033.06137920253
2113,121919.60707641109
2114,117169.09291627661
2115,159482.01669244145
2116,113331.24480440744
2117,155016.890366114
2118,125896.97202924157
2119,120275.75049506368
2120,125024.57484503949
2121,88936.27540072589
2122,107509.73235275791
2123,83373.24593231767
2124,164452.10969105337
2125,114217.04742587321
2126,159469.427083536
2127,175497.99147914993
2128,118532.80018286302
2129,84044.0000124107
2130,125025.39251707743
2131,135582.04142064299
2132,108102.93392782877
2133,114334.08996811138
2134,118731.00455156507
2135,94538.07384955302
2136,71948.31326926615
2137,102173.49814249577
2138,123852.09818146723
2139,149776.85829690628
2140,141216.31913816373
2141,153695.2549996413
2142,125257.17959302953
2143,145863.2154278698
2144,116070.34946761458
2145,147922.4439836368
2146,165337.11899860576
2147,139707.10401639013
2148,129724.04398402336
2149,150517.7229524486
2150,237103.41015298423
2151,124332.87170637814
2152,163359.7950012502
2153,178204.80219652865
2154,96346.3329812877
2155,135735.05616469664
2156,252013.52300235175
2157,235081.56038135794
2158,237985.95294415022
2159,213255.9180797806
2160,181817.30199447408
2161,241572.16855188878
2162,428929.1224343723
2163,332501.0044628015
2164,260173.59149370427
2165,195239.6413232753
2166,160060.95121124448
2167,220189.38294478913
2168,182398.81897288217
2169,194960.536715446
2170,211745.37101912365
2171,157406.253303392
2172,127677.6261310353
2173,179792.6461642288
2174,215102.957391612
2175,293943.7637884886
2176,317336.49997554155
2177,237538.7961116421
2178,206453.44802669808
2179,137311.0226248211
2180,208829.63755451763
2181,193319.85805330542
2182,227317.81443504785
2183,193087.19819170842
2184,122380.69287233536
2185,119774.47447296152
2186,144135.2751141313
2187,160612.7483954169
2188,160064.96629011875
2189,244558.27847569142
2190,73977.23888937585
2191,74777.20961840547
2192,85031.14152577672
2193,104216.27803026813
2194,107890.54274280713
2195,104104.36953726348
2196,97507.71236439158
2197,121888.26742773582
2198,162480.03808364607
2199,197050.81861908484
2200,136781.18962990062
2201,144545.4753675955
2202,211427.7747900349
2203,135009.17607110974
2204,181317.81501120736
2205,121981.08519173857
2206,134681.67524439635
2207,221966.16413847925
2208,265517.93557978095
2209,236125.8879169721
2210,126048.68577675326
2211,114277.20075269805
2212,124321.35659347317
2213,103346.52683447744
2214,121849.7941942126
2215,100225.84840045098
2216,143386.0889475874
2217,59536.36407651696
2218,74644.68323596288
2219,78358.54009897204
2220,74960.7577041796
2221,278188.85072616546
2222,252426.9408333197
2223,287570.7176728865
2224,209194.8804402466
2225,123845.52601007302
2226,176721.53374716447
2227,198971.37927104934
2228,267828.1077636114
2229,250285.61433418695
2230,145602.2579990468
2231,200570.55952476407
2232,176497.96350806166
2233,180356.5643468005
2234,243647.33158464852
2235,218724.7358168038
2236,256414.49609034925
2237,316816.92737818556
2238,201114.90579473172
2239,102608.22662897385
2240,149426.27728814946
2241,146721.4404006223
2242,121667.69001373532
2243,129981.2402974565
2244,102693.26706314662
2245,94707.27126126089
2246,131436.69797358417
2247,126967.88857150407
2248,124322.41216858488
2249,127026.62251111442
2250,133085.65766498883
2251,94337.89233656469
2252,184306.23582324394
2253,155961.55489841037
2254,172587.33769355319
2255,190490.29944345204
2256,174661.8527271347
2257,220076.55223297232
2258,158946.2227465306
2259,175037.09869033215
2260,144807.90883947778
2261,183667.38461869195
2262,195065.71641699702
2263,352680.27089934173
2264,519773.324497762
2265,160011.72709557918
2266,273432.6277005473
2267,357754.51358609274
2268,369685.7715453684
2269,157041.43732330768
2270,199563.48505176094
2271,224739.44345065966
2272,199631.76182677483
2273,163124.8791293119
2274,181848.71829592882
2275,158332.5742980146
2276,199788.46338176282
2277,179040.31556334705
2278,145141.55839944864
2279,124368.44515016362
2280,107475.3855354659
2281,164469.15962421708
2282,181334.95730714314
2283,113578.19919449578
2284,109424.98710864085
2285,147593.17050760373
2286,121640.59648800823
2287,355817.6349416604
2288,268378.75832613057
2289,362305.653261811
2290,432436.17561376916
2291,309299.2438206346
2292,431006.3876052127
2293,479256.36371332535
2294,375699.68779011833
2295,497394.67623191397
2296,261363.33295498125
2297,319030.4308425492
2298,325549.32034027786
2299,341654.0818309104
2300,333220.7060557705
2301,300603.2767895272
2302,262034.87023796534
2303,249437.06653247448
2304,244478.2720911714
2305,197349.4674487726
2306,193087.04827136578
2307,203805.84110313386
2308,242930.71134906338
2309,274671.6063192769
2310,218656.37187056994
2311,217395.71381874694
2312,173683.04779748095
2313,172190.65731795013
2314,170680.28283264505
2315,184999.4726521429
2316,185812.90316419135
2317,194765.91871186162
2318,179049.43616451096
2319,187971.75547805865
2320,189468.83481354703
2321,240612.67982168807
2322,185926.16890597445
2323,199506.69741540097
2324,190998.96704853215
2325,217964.77779272827
2326,179037.38027608025
2327,201453.2621486355
2328,227570.65915443932
2329,195726.32633106055
2330,186969.24990011548
2331,353902.5967069487
2332,400166.5931560394
2333,334129.3458193513
2334,237242.40909163558
2335,278800.57333118864
2336,317154.3645267505
2337,189511.12583270844
2338,267508.1619687312
2339,227156.86121725178
2340,374629.9098111182
2341,203543.83396321718
2342,238256.46540057912
2343,243367.68763704257
2344,208998.96673265882
2345,226199.00784919786
2346,213147.6588467446
2347,191569.36338037756
2348,243136.2649529884
2349,176630.6429471446
2350,295283.0507118651
2351,226002.44673840032
2352,240443.21180887712
2353,233178.97407920074
2354,138726.08063821113
2355,144851.63279587933
2356,148124.56900275583
2357,188867.15312810207
2358,191632.41519638913
2359,135547.78416505543
2360,114924.64946299074
2361,150931.83811846306
2362,250255.011513015
2363,136623.74973294235
2364,162741.09361888934
2365,227761.18153940403
2366,204609.8887577384
2367,226230.2929545144
2368,224013.35810070718
2369,219056.39464494318
2370,174251.12958664645
2371,161540.7058139575
2372,183915.46600828276
2373,286122.01858907595
2374,337974.55038272805
2375,238606.07879796234
2376,297050.1046587418
2377,343926.8359711061
2378,148891.47586338277
2379,206010.04315105453
2380,146502.2588782337
2381,168350.49392435068
2382,217251.5110910828
2383,195387.6908703984
2384,246218.4929667519
2385,164133.7609567838
2386,135273.16327762775
2387,133347.4342804877
2388,96096.49607348558
2389,111669.65807111401
2390,146557.62194490858
2391,150741.0927261999
2392,112754.00791382203
2393,173104.92080195772
2394,146488.90784108866
2395,226593.12134749733
2396,142082.98083686474
2397,228807.68425053498
2398,134290.1345887899
2399,66604.01082173045
2400,72734.27509297628
2401,125956.55606455784
2402,130826.85135603778
2403,154854.67797353686
2404,143897.19003847192
2405,168140.50765673883
2406,150582.1889630811
2407,128427.52496472962
2408,151471.92316294467
2409,122150.21601611878
2410,170910.46079265425
2411,111140.78042523746
2412,158531.50595689152
2413,128822.70203378593
2414,147039.18565621233
2415,137706.41130866072
2416,120867.36423543535
2417,140141.08494163337
2418,139484.53241519522
2419,127003.26427584961
2420,122829.72877415761
2421,132577.1196959778
2422,96910.89133783699
2423,111971.49898840247
2424,154767.27197927333
2425,196825.21538490435
2426,134427.80873546586
2427,123548.9697311515
2428,187023.5476510124
2429,114300.17660766258
2430,138334.5931012207
2431,107248.51250240857
2432,148490.92072588013
2433,149257.50803341588
2434,136759.75966189694
2435,147533.9935603724
2436,108896.66533626187
2437,98918.5215855213
2438,124998.01067839989
2439,100952.6038296672
2440,132202.03546903536
2441,86465.4451551526
2442,104505.55443990367
2443,119341.55919675996
2444,128018.07951874974
2445,90929.73680799222
2446,119551.52734196527
2447,173202.89246937458
2448,124342.1382129598
2449,117029.67519974227
2450,147184.5191820579
2451,123023.4725648591
2452,191768.42754524978
2453,90271.94984171544
2454,108997.81660237774
2455,123712.98261221957
2456,124585.16333026989
2457,148424.96508012043
2458,128188.94057624141
2459,108482.72517846774
2460,142032.43046079774
2461,129128.2622719138
2462,137100.2949610249
2463,119799.82796450399
2464,163108.28274871528
2465,142095.90300096243
2466,123835.47932093074
2467,128841.82544637896
2468,85815.55663085914
2469,81774.33022850381
2470,181250.69542174405
2471,221668.68766764
2472,156416.35812752266
2473,120842.33277268051
2474,67740.47325007783
2475,213049.23341841574
2476,112275.91020404594
2477,116580.14640431142
2478,142566.67861635884
2479,99488.60836988254
2480,145974.82536189142
2481,118085.21911603645
2482,123587.59116580263
2483,112012.2423644742
2484,116608.18811086426
2485,126241.10555095374
2486,145876.79054321008
2487,151546.02676868316
2488,175083.30379386048
2489,160492.5810462938
2490,152017.08870404182
2491,90869.94446050131
2492,196575.72211383475
2493,144941.42966286634
2494,138620.95554460987
2495,79494.63357312494
2496,240416.06841510517
2497,150438.9096398277
2498,117244.55114304443
2499,82569.98457881082
2500,123608.10300094401
2501,136033.0274143231
2502,147408.45629617994
2503,93400.55709058738
2504,183985.81739598076
2505,229685.832256725
2506,255949.4827390068
2507,276485.7360692021
2508,253802.41058288957
2509,219888.29240521975
2510,226471.78725601523
2511,171709.05979576858
2512,199568.3738929859
2513,219774.11051729246
2514,224777.30567122163
2515,151753.43611190052
2516,177991.88058919288
2517,154438.2476507427
2518,154762.4489695697
2519,236683.42540598384
2520,222367.35926704356
2521,183659.4171115759
2522,223378.8394647298
2523,113978.75421610939
2524,137537.32774892158
2525,149552.74667770448
2526,138958.03330276243
2527,119373.823961364
2528,130557.69194832117
2529,135868.7375064635
2530,132646.26492332047
2531,263469.7483844812
2532,227076.28709741766
2533,194791.075062832
2534,224927.24892729998
2535,302941.9467246513
2536,238087.29296534284
2537,240451.45130033724
2538,184968.0935839258
2539,188834.04135051635
2540,182342.47543827712
2541,182839.5830625624
2542,159239.33469351527
2543,112307.55185588397
2544,113232.9064637397
2545,127260.5265222774
2546,121870.52835619643
2547,142282.8817763671
2548,160269.8328292894
2549,152927.2254732197
2550,1151084.111014244
2551,132503.37614243748
2552,131132.0732531205
2553,72088.48392147924
2554,89026.593492473
2555,121722.23126032631
2556,99183.17286009861
2557,105159.53357959034
2558,147396.3608309424
2559,135129.00990464535
2560,155765.48060170948
2561,154120.18427784456
2562,138380.6792568543
2563,147681.2525844155
2564,201689.95143190437
2565,133973.01328343345
2566,153927.1160938166
2567,136819.6862308913
2568,215340.43550228004
2569,227822.41794299794
2570,120277.50815842983
2571,182927.23279877688
2572,148830.8174959037
2573,207166.9638645391
2574,254283.46277590783
2575,133276.29056104782
2576,112008.68759011751
2577,124980.75767513353
2578,81932.36623599376
2579,60876.40627571029
2580,96666.01734848753
2581,112124.45793639588
2582,120805.25568125765
2583,269272.24264138966
2584,164049.7183763328
2585,188072.13983702505
2586,220705.51935190102
2587,206421.64236858767
2588,144091.05675944875
2589,152017.08726008184
2590,209806.91716010286
2591,215227.06382152005
2592,206856.43752298228
2593,235847.65837423745
2594,177631.8961839737
2595,202661.18367620313
2596,287478.4892229122
2597,184195.81681387324
2598,282207.6412848328
2599,307024.7884038389
2600,116488.4023295227
2601,134100.05655800502
2602,87944.52364251674
2603,94310.0554299029
2604,92390.07664091098
2605,84980.00512703354
2606,139899.8580101659
2607,232178.07216396616
2608,193234.84910207742
2609,176367.5552855401
2610,107456.83847970609
2611,111735.50917001936
2612,162097.63076043918
2613,131258.51585981104
2614,126912.70366220796
2615,148609.10330920914
2616,151089.2083899994
2617,185379.64481787808
2618,174729.56511886162
2619,196643.37753267228
2620,197863.7635670792
2621,171092.48732434737
2622,170741.33645958363
2623,243935.93028175976
2624,314022.6872050475
2625,276921.407071756
2626,179310.52973941696
2627,161194.08765611853
2628,440255.49548748677
2629,460905.66341677867
2630,368185.8516091876
2631,492581.60778271453
2632,372101.45924929663
2633,297231.98666909913
2634,391143.9197318122
2635,160832.06124346968
2636,180084.46845038643
2637,186195.22739584415
2638,241916.8890669955
2639,191675.7924282417
2640,148162.56076449118
2641,108822.35466370847
2642,185693.20385735173
2643,108960.42673497961
2644,117804.59820404349
2645,115065.8879252118
2646,100498.91425688264
2647,108538.36568062248
2648,142391.68893734456
2649,159154.89777655242
2650,138229.73977886557
2651,143705.38962577414
2652,419686.8851347046
2653,249377.77555038914
2654,262304.6907973863
2655,409806.1975339518
2656,303464.2066649548
2657,350811.2193719953
2658,280134.9670720633
2659,296821.81886620424
2660,353101.8594808402
2661,354802.46245060576
2662,351299.65899869904
2663,284424.39322338934
2664,266245.19108731183
2665,325140.3376609455
2666,288415.8097952831
2667,178211.80281130987
2668,182680.8611423204
2669,183272.09647789007
2670,274383.98800026835
2671,190905.80296206858
2672,200671.08238209217
2673,202909.13157106464
2674,192539.73943140195
2675,179355.620796183
2676,197388.89646111135
2677,206729.85103345892
2678,251873.61333018148
2679,277131.83233437303
2680,274556.9658572037
2681,401137.6627358996
2682,319413.8879219149
2683,562383.367064052
2684,303249.895892717
2685,309907.56727310637
2686,238890.7596131539
2687,316443.6855898957
2688,216383.08618550978
2689,205232.6541640314
2690,412631.64118183043
2691,185152.37023212816
2692,145018.9757799423
2693,199143.55381084027
2694,133694.83636317667
2695,190397.07138577677
2696,180768.94335638342
2697,179529.70167355673
2698,193266.71438236797
2699,169704.42219537537
2700,151472.88951962607
2701,149781.44623960773
2702,110425.41877031937
2703,131703.6575072675
2704,134974.28895136362
2705,115593.10032612864
2706,108709.87471299189
2707,114955.58516808602
2708,132187.38174589994
2709,99175.27316798306
2710,130680.60691425462
2711,259631.1359448758
2712,383703.91967076
2713,174070.26341659448
2714,154539.45964797752
2715,162949.38291792086
2716,149969.43607236329
2717,178902.62288446928
2718,211245.58423384625
2719,144169.83579716153
2720,179095.65382875258
2721,135393.4880826088
2722,160620.95680461492
2723,143408.93568566267
2724,127959.24507361458
2725,129612.92663548807
2726,153220.68320585956
2727,175044.71882605448
2728,181318.26031172092
2729,150061.28285796737
2730,143534.20989623736
2731,134464.6221246912
2732,118823.94259061647
2733,167169.59256942
